ID,qrCode,location,year,TP1PRCPT,TP2PRCPT,TP3PRCPT,TP4PRCPT,TP5PRCPT,TP6PRCPT,CECPH7,CLAY,ECEC,NITKJD,ORGC,PHAQ,SAND,SILT,TCEQ,TOTC,WG0006,irrigationProvided,nitrogenTreatment,poundsOfNitrogenPerAcre,experiment,plotLength,block,row,range,plotNumber,genotype,plantingDate,totalStandCount,daysToAnthesis,GDDToAnthesis,yieldPerAcre,Red_mean_TP1,Red_median_TP1,Red_sum_TP1,Green_mean_TP1,Green_median_TP1,Green_sum_TP1,Blue_mean_TP1,Blue_median_TP1,Blue_sum_TP1,GLI_mean_TP1,NGRDI_mean_TP1,NDVI_mean_TP1,GNDVI_mean_TP1,SAVI_mean_TP1,NDRE_mean_TP1,RedEdge_mean_TP1,RedEdge_median_TP1,RedEdge_sum_TP1,DeepBlue_mean_TP1,DeepBlue_median_TP1,DeepBlue_sum_TP1,Nir_mean_TP1,Nir_median_TP1,Nir_sum_TP1,Red_mean_TP2,Red_median_TP2,Red_sum_TP2,Green_mean_TP2,Green_median_TP2,Green_sum_TP2,Blue_mean_TP2,Blue_median_TP2,Blue_sum_TP2,GLI_mean_TP2,NGRDI_mean_TP2,NDVI_mean_TP2,GNDVI_mean_TP2,SAVI_mean_TP2,NDRE_mean_TP2,RedEdge_mean_TP2,RedEdge_median_TP2,RedEdge_sum_TP2,DeepBlue_mean_TP2,DeepBlue_median_TP2,DeepBlue_sum_TP2,Nir_mean_TP2,Nir_median_TP2,Nir_sum_TP2,Red_mean_TP3,Red_median_TP3,Red_sum_TP3,Green_mean_TP3,Green_median_TP3,Green_sum_TP3,Blue_mean_TP3,Blue_median_TP3,Blue_sum_TP3,GLI_mean_TP3,NGRDI_mean_TP3,NDVI_mean_TP3,GNDVI_mean_TP3,SAVI_mean_TP3,NDRE_mean_TP3,RedEdge_mean_TP3,RedEdge_median_TP3,RedEdge_sum_TP3,DeepBlue_mean_TP3,DeepBlue_median_TP3,DeepBlue_sum_TP3,Nir_mean_TP3,Nir_median_TP3,Nir_sum_TP3,Red_mean_TP4,Red_median_TP4,Red_sum_TP4,Green_mean_TP4,Green_median_TP4,Green_sum_TP4,Blue_mean_TP4,Blue_median_TP4,Blue_sum_TP4,GLI_mean_TP4,NGRDI_mean_TP4,NDVI_mean_TP4,GNDVI_mean_TP4,SAVI_mean_TP4,NDRE_mean_TP4,RedEdge_mean_TP4,RedEdge_median_TP4,RedEdge_sum_TP4,DeepBlue_mean_TP4,DeepBlue_median_TP4,DeepBlue_sum_TP4,Nir_mean_TP4,Nir_median_TP4,Nir_sum_TP4,Red_mean_TP5,Red_median_TP5,Red_sum_TP5,Green_mean_TP5,Green_median_TP5,Green_sum_TP5,Blue_mean_TP5,Blue_median_TP5,Blue_sum_TP5,GLI_mean_TP5,NGRDI_mean_TP5,NDVI_mean_TP5,GNDVI_mean_TP5,SAVI_mean_TP5,NDRE_mean_TP5,RedEdge_mean_TP5,RedEdge_median_TP5,RedEdge_sum_TP5,DeepBlue_mean_TP5,DeepBlue_median_TP5,DeepBlue_sum_TP5,Nir_mean_TP5,Nir_median_TP5,Nir_sum_TP5,Red_mean_TP6,Red_median_TP6,Red_sum_TP6,Green_mean_TP6,Green_median_TP6,Green_sum_TP6,Blue_mean_TP6,Blue_median_TP6,Blue_sum_TP6,GLI_mean_TP6,NGRDI_mean_TP6,NDVI_mean_TP6,GNDVI_mean_TP6,SAVI_mean_TP6,NDRE_mean_TP6,RedEdge_mean_TP6,RedEdge_median_TP6,RedEdge_sum_TP6,DeepBlue_mean_TP6,DeepBlue_median_TP6,DeepBlue_sum_TP6,Nir_mean_TP6,Nir_median_TP6,Nir_sum_TP6
74,23-A-1745899,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,2,11,43,1745899,PHB47 X PHK56,5/19/2023,NA,NA,NA,NA,450.76,436,90152,673.06,684,134612,465.465,464.5,93093,0.20158451,-0.220541759,0.819085704,0.738439488,1.228501061,0.326000398,2261.34,2298,452268,551.44,550,110288,4459.84,4460,891968,393.78,388,78756,594.505,594,118901,397.365,399,79473,0.240389474,-0.269995724,0.835559735,0.753175207,1.253191877,0.340123613,2016.33,2037.5,403266,446.835,446,89367,4102.555,4148.5,820511,781.595,775.5,156319,954.23,964.5,190846,671.99,671.5,134398,0.142614294,-0.1148358,0.650544237,0.583090666,0.975700176,0.220230004,2299.565,2341.5,459913,727.905,732,145581,3607.63,3695,721526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,23-A-1745903,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,2,11,34,1745903,F42 X MO17,5/19/2023,NA,NA,NA,NA,420.3619048,416,88276,638.6666667,635,134120,455.0714286,453,95565,0.193695432,-0.221117223,0.823355271,0.741234705,1.234900539,0.327411317,2170.895238,2181,455888,526.6095238,528.5,110588,4293.761905,4310.5,901690,395.952381,388,83150,591.4428571,594,124203,398.9190476,401,83773,0.224626082,-0.253479858,0.826241278,0.744054173,1.239214499,0.346727776,1917.9,1925,402759,448.5285714,451,94191,3956.042857,3979.5,830769,704.7714286,721,148002,844.4142857,862.5,177327,637.6428571,653.5,133905,0.120011474,-0.10296838,0.654271255,0.595915291,0.981281937,0.230709504,2080.42381,2098,436889,696.6190476,700.5,146290,3340.738095,3365.5,701555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,23-A-1745905,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,2,11,30,1745905,LH82 X W606S,5/19/2023,NA,NA,NA,NA,462.4636364,451.5,101742,627.2181818,631,137988,440.1181818,436.5,96826,0.178945581,-0.180811375,0.790059916,0.720493252,1.184947987,0.309476844,2009.345455,2014.5,442056,512.3409091,513,112715,3821.486364,3839,840727,373.15,366,82093,536.8227273,541.5,118101,368.8909091,366,81156,0.214327758,-0.239946433,0.824330163,0.749235811,1.23633603,0.350526742,1762.368182,1791.5,387721,423.8181818,430,93240,3673.686364,3751,808211,785.0363636,768.5,172708,863.9318182,865.5,190065,641.3454545,634.5,141096,0.100393181,-0.057434372,0.623218459,0.589937409,0.934711552,0.23375564,2070.413636,2072.5,455491,697.3272727,694,153412,3340.968182,3346.5,735013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,23-A-1745906,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,2,15,32,1745906,LH123HT X 3IIH6,5/19/2023,NA,NA,NA,NA,370.005,372.5,74001,616.51,616,123302,418.56,421,83712,0.227109699,-0.265454262,0.853867476,0.765761702,1.280671841,0.343727885,2259.175,2277.5,451835,503.735,502.5,100747,4628.275,4681,925655,385.595,396,77119,556.78,563,111356,388.375,394,77675,0.202748196,-0.230066562,0.840081767,0.770653116,1.259979137,0.363395775,1958.845,1975,391769,447.005,455.5,89401,4197.285,4227,839457,629.305,643,125861,826.565,843,165313,605.845,610,121169,0.1482197,-0.144375905,0.719982,0.64437049,1.07984834,0.262878274,2220.755,2248.5,444151,683.375,694,136675,3808.61,3865,761722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,23-A-1745910,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,2,11,37,1745910,2369 X PHZ51,5/19/2023,NA,NA,NA,NA,438.4038462,431,91188,667.6153846,662.5,138864,461.1778846,458,95925,0.203206674,-0.223742261,0.823955225,0.742353433,1.235807006,0.317225669,2337.389423,2343,486177,525.1826923,520.5,109238,4518.365385,4539,939820,405.8942308,394.5,84426,641.6057692,653.5,133454,406.5144231,409,84555,0.262110606,-0.282894525,0.83192133,0.739002778,1.247738207,0.321890449,2139.269231,2198,444968,456.2163462,459,94893,4184.072115,4285.5,870287,765.0144231,775,159123,949.9375,968.5,197587,662.5817308,669.5,137817,0.148706602,-0.122114075,0.666587737,0.596645325,0.999765769,0.21846979,2404.206731,2499.5,500075,712.4519231,719,148190,3760.360577,3913.5,782155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,23-A-1745911,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,2,15,24,1745911,PHB47 X PHJ89,5/19/2023,NA,NA,NA,NA,439.465,425,87893,671.275,675.5,134255,460.555,456,92111,0.203755189,-0.221426855,0.835235354,0.757539269,1.252733714,0.341681087,2380.54,2417,476108,533.8,530,106760,4859.5,4953.5,971900,373.935,406,74787,545.965,575,109193,375.975,408.5,75195,0.236515005,-0.264446326,0.847053498,0.777651391,1.270429791,0.369330919,1929.535,2022.5,385907,434.43,463.5,86886,4191.08,4384.5,838216,657.18,677.5,131436,867.41,896.5,173482,624.765,634,124953,0.153928813,-0.151832448,0.719876917,0.641082743,1.079692481,0.25315007,2353.105,2464.5,470621,685.16,686,137032,3946.83,4120.5,789366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,23-A-1745912,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,2,11,40,1745912,B73 X 3IIH6,5/19/2023,NA,NA,NA,NA,408.6127451,401.5,83357,607.7745098,615.5,123986,438.8186275,436.5,89519,0.188677518,-0.217736256,0.832976772,0.758902564,1.249333802,0.346949584,2139.926471,2159,436545,527.8627451,533,107684,4429.142157,4489.5,903545,377.7303922,372,77057,536.3186275,532.5,109409,384.3382353,379.5,78405,0.186354195,-0.208973187,0.830456307,0.763412479,1.245537112,0.362988031,1842.578431,1849,375886,449.2941176,443.5,91656,3947.514706,3971.5,805293,705.2156863,700.5,143864,826.5098039,826.5,168608,634.3480392,634.5,129407,0.11074523,-0.091397968,0.665187733,0.613929487,0.997657377,0.244065225,2085.147059,2092.5,425370,700.1421569,694.5,142829,3438,3433,701352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,23-A-1745914,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,2,11,35,1745914,WF9 X H95,5/19/2023,NA,NA,NA,NA,491.96,498,98392,770.66,789.5,154132,497.99,506.5,99598,0.228067141,-0.240648294,0.814386074,0.721644673,1.22146093,0.30525457,2528.395,2554,505679,553.585,554.5,110717,4757.755,4820,951551,537.32,553.5,107464,783.565,801,156713,483.65,493,96730,0.243586552,-0.240189697,0.791244086,0.70022035,1.186736878,0.296467809,2351.17,2386,470234,492.955,496,98591,4337.73,4365,867546,813.845,826,162769,974.815,983,194963,699.59,701.5,139918,0.133569441,-0.105388545,0.629467834,0.565554465,0.944086955,0.203684,2307.575,2345.5,461515,737.095,736,147419,3503.35,3559.5,700670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,23-A-1745915,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,2,15,34,1745915,B37 X OH43,5/19/2023,NA,NA,NA,NA,409.6761905,425,86032,670.3619048,682,140776,446.3142857,456.5,93726,0.22927979,-0.258744348,0.845711997,0.756759672,1.268444832,0.333521734,2405.933333,2437,505246,525.6095238,531,110378,4822.590476,4898.5,1012744,398.8428571,414.5,83757,587.4238095,599,123359,401.3809524,411,84290,0.218115993,-0.242688913,0.833359843,0.757022824,1.249896689,0.35388973,1980.961905,1974,416002,451.2,461.5,94752,4150.72381,4187,871652,662.5333333,661,139132,878.3285714,900.5,184449,628.1904762,625.5,131920,0.158468062,-0.153753419,0.715981585,0.63519346,1.073851096,0.253688129,2327.109524,2367,488693,703.7714286,704,147792,3909.8,3929.5,821058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,23-A-1745917,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,2,13,30,1745917,SYNGENTA NK0659-3120-EZ1,5/19/2023,NA,NA,NA,NA,425.9728261,432,78379,668.7554348,675.5,123051,451.6902174,455,83111,0.213110125,-0.232089431,0.8274095,0.740179188,1.240986471,0.331017314,2244.793478,2256,413042,535.2282609,541,98482,4469.793478,4504.5,822442,330.75,330.5,60858,525.3315217,532.5,96661,354.125,356,65159,0.227057819,-0.257607421,0.856175177,0.777371786,1.284116365,0.379547036,1862.565217,1877.5,342712,421.3423913,422,77527,4143.086957,4178,762328,632.8152174,647,116438,821.923913,835.5,151234,597.8097826,607.5,109997,0.147503221,-0.138681726,0.719894363,0.647876545,1.079718434,0.258406854,2256.951087,2292,415279,675.5543478,681.5,124302,3832.353261,3879,705153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,23-A-1745920,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Low,75,2315,17.5,2,11,41,1745920,HOEGEMEYER 7089 AMXT,5/19/2023,NA,NA,NA,NA,414.5728155,420.5,85402,608.815534,618,125416,446.7912621,452.5,92039,0.179402582,-0.207052033,0.816816156,0.740000303,1.22508618,0.33385749,2026.305825,2034,417419,542.0776699,548.5,111668,4063.145631,4061.5,837008,345.0048544,352,71071,517.223301,529.5,106548,364.0436893,369,74993,0.215900637,-0.254493113,0.840983587,0.764649769,1.261317737,0.365012543,1770.912621,1808,364808,429.5825243,437.5,88494,3813.660194,3920,785614,654.6213592,663.5,134852,832.0873786,853,171410,619.9029126,623.5,127700,0.139299733,-0.134069646,0.688471375,0.616006533,1.032578988,0.246855533,2105.383495,2136.5,433709,695.7524272,698.5,143325,3495.597087,3583.5,720093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,23-A-1745922,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,3,37,15,1745922,LH185 X LH145,5/19/2023,NA,NA,NA,NA,392.4222222,399.5,70636,662.3277778,662.5,119219,442.0888889,440.5,79576,0.237383789,-0.276970005,0.849959011,0.756458719,1.274813119,0.333405295,2374.816667,2368,427467,512.0277778,514,92165,4754.461111,4794,855803,351.2555556,355,63226,543.0888889,542.5,97756,365.9,368,65862,0.230220153,-0.269288638,0.842219164,0.759496689,1.263171231,0.352211355,1851.083333,1875.5,333195,431.8944444,437.5,77741,3857.244444,3896.5,694304,676.65,700,121797,732.4111111,742,131834,592.0333333,599,106566,0.076769036,-0.052145922,0.62477383,0.595563123,0.937024552,0.246474771,1735.6,1741.5,312408,672.7611111,680.5,121097,2875.2,2898,517536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,23-A-1745925,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,3,31,13,1745925,LH198 X PHB47,5/19/2023,NA,NA,NA,NA,464.765,462.5,92953,683.085,683,136617,467.05,466,93410,0.197364833,-0.205317032,0.819354028,0.74433952,1.228910148,0.327817572,2354.62,2358.5,470924,548.78,551,109756,4662.075,4715.5,932415,371.03,374.5,74206,527.965,531.5,105593,385.14,387,77028,0.188266931,-0.226225988,0.839159148,0.773766359,1.258592915,0.37347449,1861.19,1893.5,372238,440.42,439.5,88084,4086.24,4154,817248,622.71,611.5,124542,772.99,776,154598,609.5,606.5,121900,0.117214846,-0.119340686,0.71920334,0.660014533,1.07867917,0.290097668,2072.115,2111.5,414423,693.71,692,138742,3774.085,3872.5,754817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,23-A-1745926,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,3,41,14,1745926,LH82 X W606S,5/19/2023,NA,NA,NA,NA,348.4356436,347.5,70384,573.2475248,572,115796,392.3910891,390.5,79263,0.228739999,-0.272719686,0.849335458,0.759122655,1.273859256,0.333456243,2073.425743,2081.5,418832,479.6188119,480,96883,4153.579208,4172,839023,303.1633663,317.5,61239,466.039604,475,94140,336.2623762,343.5,67925,0.214897115,-0.267530366,0.861138069,0.788877874,1.291548209,0.393105159,1687.643564,1711.5,340904,417.0792079,423.5,84250,3876.079208,3943.5,782968,597.6980198,602,120735,744.6039604,752.5,150410,586.0841584,587.5,118389,0.118685409,-0.121904624,0.717263557,0.655889393,1.075762839,0.293051561,1947.455446,1976,393386,675.1732673,682,136385,3563.910891,3591.5,719910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,23-A-1745927,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,3,31,10,1745927,PHB47 X PHJ89,5/19/2023,NA,NA,NA,NA,449.4,442,89880,678.81,685.5,135762,476.645,473.5,95329,0.197115707,-0.219398897,0.825800886,0.747518075,1.238580263,0.338372469,2322.81,2308.5,464562,553.795,551,110759,4704.475,4721,940895,376.18,383,75236,545.505,556.5,109101,391.13,390.5,78226,0.202116262,-0.235864686,0.844537824,0.776149932,1.266664144,0.382518914,1895.11,1914.5,379022,451.18,452.5,90236,4253.86,4327,850772,660.07,652.5,132014,817.065,820.5,163413,630.83,626,126166,0.121693048,-0.11685624,0.704520088,0.643735084,1.056658342,0.280924092,2110.545,2123,422109,693.62,686.5,138724,3764.86,3769,752972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,23-A-1745928,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,3,35,11,1745928,PHN46 X PHK56,5/19/2023,NA,NA,NA,NA,391.647619,395.5,82246,607.7809524,612,127634,425.7809524,431,89414,0.205078675,-0.23502567,0.840977946,0.761232825,1.26133558,0.345249372,2169.014286,2171,455493,507.347619,510.5,106543,4461.719048,4516,936961,369.3904762,370,77572,505.4190476,505,106138,374.1714286,375,78576,0.170729949,-0.19176388,0.836002759,0.777907692,1.253856238,0.39996075,1706.633333,1707,358393,449.7190476,449.5,94441,3983.638095,4015,836564,532.5857143,541.5,111843,693.2238095,704.5,145577,581.6857143,588.5,122154,0.111849296,-0.139467186,0.758065603,0.693612803,1.136965702,0.337504787,1891.047619,1900.5,397120,678.1190476,684,142405,3820.757143,3846,802359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,23-A-1745929,Ames,2023,155,159,234,NA,NA,NA,1.6174487,1.3688207,-0.9180608,1.5219069,1.35322334,-0.005850708,0.6468948,-1.0316815,0.018897455,1.5899763,0.5619575,0,Medium,150,2325,17.5,3,41,8,1745929,PHN46 X W606S,5/19/2023,NA,NA,NA,NA,350.56,360,70112,573.96,580,114792,398.19,406,79638,0.221452251,-0.264684223,0.848670725,0.760454594,1.272863821,0.333632709,2097.075,2107,419415,490.74,492.5,98148,4207.215,4251.5,841443,325.24,338.5,65048,496.245,507.5,99249,351.675,359.5,70335,0.211244539,-0.251595396,0.847454111,0.771017002,1.271022147,0.377421649,1710.96,1733,342192,420.455,423,84091,3791.67,3857,758334,536.405,542,107281,715.87,721,143174,575.33,577,115066,0.129074142,-0.151547369,0.755714157,0.684314792,1.133438961,0.316165429,1978.075,1987.5,395615,661.485,658.5,132297,3811.865,3835,762373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
